crop,country,iso3_code,aver_n_rate_kg_ha,COD,Agri-Footprint Region,Country,IPCC Climate Koppen,DE EF,DE EF Level,IE Volitisation Factor IPCC,IE EF Volatilization and redeposition,IE Leaching Factor IPCC,IE EF Leaching and runoff,EF urea IPCC,EF transport (global) (kgN/ kgCO2),EF production (global) (kgN/ kgCO2),ISO3,direct_emissions,indirect_emissions_VR,indirect_emissions_LR,indirect_emissions_total,production_emissions,transport_emissions,urea emissions,total_emissions
Other cereals,Russian Federation,RUS,19.7606317859941,175,CIS,Russian_Federation,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,RUS,24.68667499550263,115.20448331234562,90.51780831684297,205.7222916291886,73.707156561758,5.4736950047203665,14.491129976395674,324.0809481675652
Other oil crops,Russian Federation,RUS,17.4798501453647,175,CIS,Russian_Federation,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,RUS,21.837327074459186,101.9075263474762,80.070199273017,181.9777256204932,65.19984104221034,4.841918490266022,12.818556773267447,286.6753690006962
Residual,Russian Federation,RUS,129.068514946525,175,CIS,Russian_Federation,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,RUS,161.2434518867659,752.4694421382408,591.2259902514749,1343.6954323897157,481.42556075053824,35.75197864018743,94.65024429411834,2116.7666679613258
Rice,Russian Federation,RUS,108.003516310221,175,CIS,Russian_Federation,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,RUS,134.92725001898324,629.6605000885884,494.73325006960516,1124.3937501581936,402.85311583712434,29.91697401793122,79.20257862749541,1771.2936686597275
Roots/tubers,Russian Federation,RUS,10.0502953047886,175,CIS,Russian_Federation,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,RUS,12.555690348625188,58.59322162691753,46.03753127829235,104.63075290520987,37.48760148686148,2.7839317994264423,7.370216556844974,164.828193096968
Soybeans,Russian Federation,RUS,22.0474541887695,175,CIS,Russian_Federation,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,RUS,27.543569554398466,128.5366579205262,100.99308836612772,229.52974628665393,82.23700412411023,6.107144810289152,16.1681330717643,361.5855978472161
Sugar beet,Russian Federation,RUS,128.29787953496,175,CIS,Russian_Federation,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,RUS,160.28070807617505,747.9766376888168,587.6959296126417,1335.6725673014585,478.5510906654008,35.53851263118393,94.08511165897067,2104.127990333189
Vegetables,Russian Federation,RUS,10.4464939565014,175,CIS,Russian_Federation,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,RUS,13.050655664229248,60.90305976640315,47.8524041021739,108.75546386857705,38.96542245775022,2.8936788259508877,7.6607622347676925,171.32598305127513
Wheat,Russian Federation,RUS,36.2197049763294,175,CIS,Russian_Federation,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,RUS,45.248760002571515,211.1608800120004,165.9121200094289,377.07300002142927,135.09949956170868,10.032858278443246,26.56111698264156,594.0152348467943
Cottonseed,Senegal,SEN,36.9090909090909,186,Africa,Senegal,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,SEN,768.4999999999998,76.85,169.06999999999994,245.91999999999993,137.67090909090905,10.22381818181818,27.06666666666666,1189.3813939393935
Maize,Senegal,SEN,26.0478087649402,186,Africa,Senegal,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,SEN,542.3525896414335,54.23525896414334,119.31756972111535,173.5528286852587,97.15832669322694,7.215243027888436,19.10172642762282,839.3807144754303
Other cereals,Senegal,SEN,17.0346576500423,186,Africa,Senegal,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,SEN,354.68590749909504,35.4685907499095,78.03089964980087,113.49949039971037,63.539273034657775,4.718600169061717,12.492082276697687,548.9353533792225
Pulses,Senegal,SEN,1.44747081712062,186,Africa,Senegal,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,SEN,30.138410227904345,3.013841022790434,6.6304502501389555,9.64429127292939,5.399066147859913,0.4009494163424118,1.061478599221788,46.64419566425785
Residual,Senegal,SEN,4.29385964912281,186,Africa,Senegal,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,SEN,89.40429197994995,8.940429197994995,19.668944235588985,28.60937343358398,16.01609649122808,1.1893991228070184,3.148830409356728,138.36799143692576
Rice,Senegal,SEN,57.4197530864198,186,Africa,Senegal,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,SEN,1195.5612874779554,119.55612874779551,263.0234832451501,382.5796119929456,214.17567901234585,15.905271604938287,42.10781893004119,1850.3296690182262
Vegetables,Senegal,SEN,90.0,186,Africa,Senegal,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,SEN,1873.9285714285713,187.39285714285717,412.26428571428573,599.6571428571428,335.7,24.930000000000003,66.0,2900.2157142857136
Fruit primary and citrus fruits and treenuts,Slovakia,SVK,16.15,191,Europe,Slovakia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVK,336.2660714285714,94.1545,73.97853571428571,168.1330357142857,60.23949999999999,4.47355,11.843333333333334,580.9554904761906
Grassland,Slovakia,SVK,1.5632183908046,191,Europe,Slovakia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVK,32.5484400656815,9.11356321839082,7.160656814449928,16.27422003284075,5.830804597701158,0.4330114942528742,1.1463601532567067,56.23283634373299
Maize,Slovakia,SVK,112.0,191,Europe,Slovakia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVK,2332.0,652.96,513.04,1166.0,417.76,31.024,82.13333333333334,4028.9173333333333
Maize green,Slovakia,SVK,100.0,191,Europe,Slovakia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVK,2082.142857142857,583.0,458.0714285714285,1041.0714285714284,373.0,27.700000000000003,73.33333333333333,3597.2476190476186
Other cereals,Slovakia,SVK,71.298717948718,191,Europe,Slovakia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVK,1484.541163003664,415.6715256410259,326.599055860806,742.2705815018319,265.9442179487181,19.749744871794885,52.28572649572653,2564.7914338217356
Other oil crops,Slovakia,SVK,76.0,191,Europe,Slovakia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVK,1582.4285714285718,443.08000000000004,348.1342857142857,791.2142857142858,283.48,21.052000000000003,55.73333333333334,2733.908190476191
Pulses,Slovakia,SVK,35.0,191,Europe,Slovakia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVK,728.75,204.04999999999998,160.32499999999996,364.37499999999994,130.55,9.695,25.666666666666668,1259.0366666666666
Rapeseed,Slovakia,SVK,142.0,191,Europe,Slovakia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVK,2956.6428571428573,827.8599999999999,650.4614285714284,1478.3214285714284,529.66,39.334,104.13333333333334,5108.091619047619
Residual,Slovakia,SVK,23.58125,191,Europe,Slovakia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVK,490.99531250000007,137.4786875,108.01896875,245.49765625,87.9580625,6.532006250000001,17.292916666666667,848.2759541666667
Roots/tubers,Slovakia,SVK,96.0,191,Europe,Slovakia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVK,1998.8571428571433,559.6800000000001,439.74857142857144,999.4285714285716,358.08,26.592000000000002,70.40000000000002,3453.357714285715
Sugar beet,Slovakia,SVK,112.0,191,Europe,Slovakia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVK,2332.0,652.96,513.04,1166.0,417.76,31.024,82.13333333333334,4028.9173333333333
Vegetables,Slovakia,SVK,75.0,191,Europe,Slovakia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVK,1561.607142857143,437.25000000000006,343.5535714285714,780.8035714285714,279.75,20.775000000000002,55.0,2697.9357142857143
Wheat,Slovakia,SVK,123.0,191,Europe,Slovakia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVK,2561.035714285714,717.09,563.4278571428571,1280.517857142857,458.79,34.071000000000005,90.2,4424.614571428571
Fruit primary and citrus fruits and treenuts,Slovenia,SVN,21.7,192,Europe,Slovenia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVN,451.82499999999993,126.511,99.40149999999998,225.91249999999997,80.941,6.0109,15.913333333333332,780.6027333333333
Grassland,Slovenia,SVN,25.1589795012931,192,Europe,Slovenia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVN,523.8458946162099,146.6768504925388,115.24609681556618,261.922947308105,93.84299353982327,6.969037321858189,18.449918300948273,905.0307910869446
Maize,Slovenia,SVN,115.0,192,Europe,Slovenia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVN,2394.464285714286,670.45,526.7821428571428,1197.232142857143,428.95,31.855000000000004,84.33333333333333,4136.834761904762
Maize green,Slovenia,SVN,120.0,192,Europe,Slovenia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVN,2498.5714285714284,699.6,549.6857142857142,1249.2857142857142,447.6,33.24,88.0,4316.697142857142
Other cereals,Slovenia,SVN,69.542226487524,192,Europe,Slovenia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVN,1447.9685015080893,405.4311804222649,318.5530703317796,723.9842507540445,259.39250479846453,19.26319673704415,50.99763275751761,2501.60608655516
Other oil crops,Slovenia,SVN,50.0,192,Europe,Slovenia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVN,1041.0714285714284,291.5,229.03571428571425,520.5357142857142,186.5,13.850000000000001,36.666666666666664,1798.6238095238093
Pulses,Slovenia,SVN,29.0,192,Europe,Slovenia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVN,603.8214285714287,169.07,132.84071428571426,301.9107142857142,108.17,8.033000000000001,21.26666666666667,1043.2018095238095
Rapeseed,Slovenia,SVN,115.0,192,Europe,Slovenia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVN,2394.464285714286,670.45,526.7821428571428,1197.232142857143,428.95,31.855000000000004,84.33333333333333,4136.834761904762
Residual,Slovenia,SVN,73.7644699553293,192,Europe,Slovenia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVN,1535.881642284178,430.0468598395699,337.89396130251913,767.940821142089,275.1414729333783,20.43275817762622,54.09394463390816,2653.4906391711793
Roots/tubers,Slovenia,SVN,90.0,192,Europe,Slovenia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVN,1873.9285714285713,524.7,412.26428571428573,936.9642857142858,335.7,24.930000000000003,66.0,3237.5228571428565
Vegetables,Slovenia,SVN,83.0,192,Europe,Slovenia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVN,1728.1785714285716,483.89000000000004,380.1992857142857,864.0892857142858,309.59,22.991000000000003,60.866666666666674,2985.7155238095243
Wheat,Slovenia,SVN,120.0,192,Europe,Slovenia,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SVN,2498.5714285714284,699.6,549.6857142857142,1249.2857142857142,447.6,33.24,88.0,4316.697142857142
Cottonseed,South Africa,ZAF,36.0,196,Africa,South_Africa,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,ZAF,749.5714285714287,74.95714285714286,164.90571428571428,239.86285714285714,134.28,9.972000000000001,26.400000000000002,1160.0862857142859
Fruit primary and citrus fruits and treenuts,South Africa,ZAF,85.6574923547401,196,Africa,South_Africa,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,ZAF,1783.51135867191,178.35113586719098,392.37249890782016,570.7236347750111,319.50244648318056,23.72712538226301,62.81549439347608,2760.2800597058404
Grassland,South Africa,ZAF,41.7272727272727,196,Africa,South_Africa,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,ZAF,868.821428571428,86.88214285714281,191.14071428571415,278.022857142857,155.64272727272717,11.558454545454538,30.59999999999998,1344.6454675324667
Maize,South Africa,ZAF,100.0,196,Africa,South_Africa,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,ZAF,2082.142857142857,208.21428571428572,458.0714285714285,666.2857142857142,373.0,27.700000000000003,73.33333333333333,3222.4619047619044
Other cereals,South Africa,ZAF,34.871447902571,196,Africa,South_Africa,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,ZAF,726.0733616856747,72.60733616856749,159.73613957084842,232.3434757394159,130.07050067658983,9.659391069012168,25.572395128552063,1123.7191242992446
Other oil crops,South Africa,ZAF,14.572818485862,196,Africa,South_Africa,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,ZAF,303.4268991877695,30.342689918776948,66.75391782130929,97.09660774008623,54.35661295226526,4.036670720583774,10.6867335562988,469.60352415700356
Pulses,South Africa,ZAF,14.9925037481259,196,Africa,South_Africa,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,ZAF,312.1653458984786,31.216534589847857,68.67637609766528,99.89291068751314,55.922038980509605,4.1529235382308745,10.994502748625662,483.12772185335797
Rapeseed,South Africa,ZAF,15.0,196,Africa,South_Africa,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,ZAF,312.32142857142856,31.232142857142858,68.71071428571427,99.94285714285714,55.95,4.155,11.0,483.36928571428564
Residual,South Africa,ZAF,37.8260869565217,196,Africa,South_Africa,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,ZAF,787.5931677018625,78.75931677018625,173.27049689440975,252.029813664596,141.09130434782594,10.477826086956512,27.73913043478258,1218.9312422360235
Roots/tubers,South Africa,ZAF,170.0,196,Africa,South_Africa,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,ZAF,3539.6428571428573,353.96428571428567,778.7214285714285,1132.6857142857143,634.1,47.09,124.66666666666667,5478.18523809524
Soybeans,South Africa,ZAF,10.0,196,Africa,South_Africa,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,ZAF,208.21428571428572,20.821428571428573,45.80714285714286,66.62857142857143,37.3,2.7700000000000005,7.333333333333333,322.24619047619046
Sugar cane,South Africa,ZAF,92.0,196,Africa,South_Africa,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,ZAF,1915.571428571429,191.55714285714288,421.42571428571426,612.9828571428571,343.16,25.484,67.46666666666668,2964.6649523809524
Vegetables,South Africa,ZAF,170.0,196,Africa,South_Africa,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,ZAF,3539.6428571428573,353.96428571428567,778.7214285714285,1132.6857142857143,634.1,47.09,124.66666666666667,5478.18523809524
Wheat,South Africa,ZAF,30.000983574309,196,Africa,South_Africa,dry,0.05,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,ZAF,624.6633365650767,62.466333656507665,137.42593404431688,199.89226770082453,111.90366873217258,8.310272450083593,22.000721287826604,966.7702667359841
Fruit primary and citrus fruits and treenuts,Spain,ESP,60.0,197,Europe,Spain,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ESP,74.95714285714286,349.8,274.8428571428571,624.6428571428571,223.8,16.62,44.0,984.0199999999999
Grassland,Spain,ESP,1.19686436917616,197,Europe,Spain,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ESP,1.49522555834936,6.977719272297012,5.482493713947653,12.460212986244665,4.464304097027076,0.3315314302617964,0.8777005373958507,19.628974609278746
Maize,Spain,ESP,195.0,197,Europe,Spain,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ESP,243.61071428571427,1136.85,893.2392857142856,2030.0892857142856,727.35,54.01500000000001,143.0,3198.0649999999996
Maize green,Spain,ESP,55.0,197,Europe,Spain,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ESP,68.71071428571429,320.65000000000003,251.9392857142857,572.5892857142858,205.15,15.235000000000001,40.333333333333336,902.0183333333334
Other cereals,Spain,ESP,95.1106132735928,197,Europe,Spain,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ESP,118.82033043965274,554.494875385046,435.67454494539334,990.1694203304394,354.76258751050113,26.34563987678521,69.7477830673014,1559.84576122468
Other oil crops,Spain,ESP,10.0,197,Europe,Spain,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ESP,12.492857142857142,58.3,45.80714285714286,104.10714285714286,37.3,2.7700000000000005,7.333333333333333,164.00333333333336
Pulses,Spain,ESP,5.0,197,Europe,Spain,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ESP,6.246428571428571,29.15,22.90357142857143,52.05357142857143,18.65,1.3850000000000002,3.6666666666666665,82.00166666666668
Rapeseed,Spain,ESP,110.0,197,Europe,Spain,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ESP,137.42142857142858,641.3000000000001,503.8785714285714,1145.1785714285716,410.3,30.470000000000002,80.66666666666667,1804.0366666666669
Residual,Spain,ESP,25.258064516129,197,Europe,Spain,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ESP,31.554539170506875,147.25451612903208,115.69997695852518,262.95449308755724,94.21258064516117,6.996483870967734,18.522580645161266,414.24067741935426
Roots/tubers,Spain,ESP,120.0,197,Europe,Spain,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ESP,149.9142857142857,699.6,549.6857142857142,1249.2857142857142,447.6,33.24,88.0,1968.0399999999997
Sugar beet,Spain,ESP,160.0,197,Europe,Spain,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ESP,199.88571428571427,932.8,732.9142857142857,1665.7142857142858,596.8,44.32000000000001,117.33333333333333,2624.0533333333337
Vegetables,Spain,ESP,195.0,197,Europe,Spain,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ESP,243.61071428571427,1136.85,893.2392857142856,2030.0892857142856,727.35,54.01500000000001,143.0,3198.0649999999996
Wheat,Spain,ESP,115.0,197,Europe,Spain,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ESP,143.66785714285714,670.45,526.7821428571428,1197.232142857143,428.95,31.855000000000004,84.33333333333333,1886.0383333333334
Fruit primary and citrus fruits and treenuts,Sweden,SWE,25.0,201,Europe,Sweden,wet,0.05,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SWE,520.5357142857142,145.75,114.51785714285712,260.2678571428571,93.25,6.925000000000001,18.333333333333332,899.3119047619047
Grassland,Sweden,SWE,31.4022383146807,201,Europe,Sweden,wet,0.05,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SWE,653.8394620521017,183.07504937458847,143.84468165146237,326.91973102605084,117.13034891375902,8.698420013166555,23.028308097432515,1129.6162701025105
Maize,Sweden,SWE,125.0,201,Europe,Sweden,wet,0.05,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SWE,2602.6785714285716,728.75,572.5892857142857,1301.3392857142858,466.25,34.625,91.66666666666667,4496.559523809524
Maize green,Sweden,SWE,65.0,201,Europe,Sweden,wet,0.05,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SWE,1353.392857142857,378.95,297.7464285714285,676.6964285714284,242.45,18.005000000000003,47.666666666666664,2338.210952380952
Other cereals,Sweden,SWE,75.3009301716232,201,Europe,Sweden,wet,0.05,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SWE,1567.872938930583,439.00442290056316,344.93204656472824,783.9364694652913,280.8724695401545,20.858357657539628,55.220682125857,2708.760917719425
Other oil crops,Sweden,SWE,60.0,201,Europe,Sweden,wet,0.05,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SWE,1249.2857142857142,349.8,274.8428571428571,624.6428571428571,223.8,16.62,44.0,2158.348571428571
Pulses,Sweden,SWE,0.0,201,Europe,Sweden,wet,0.05,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rapeseed,Sweden,SWE,142.0,201,Europe,Sweden,wet,0.05,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SWE,2956.6428571428573,827.8599999999999,650.4614285714284,1478.3214285714284,529.66,39.334,104.13333333333334,5108.091619047619
Residual,Sweden,SWE,60.5174013921114,201,Europe,Sweden,wet,0.05,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SWE,1260.0587504143198,352.81645011600943,277.21292509115034,630.0293752071598,225.72990719257552,16.76332018561486,44.379427687548365,2176.960780687218
Roots/tubers,Sweden,SWE,92.0,201,Europe,Sweden,wet,0.05,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SWE,1915.571428571429,536.36,421.42571428571426,957.7857142857142,343.16,25.484,67.46666666666668,3309.4678095238096
Sugar beet,Sweden,SWE,95.0,201,Europe,Sweden,wet,0.05,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SWE,1978.0357142857142,553.8500000000001,435.16785714285714,989.0178571428573,354.35,26.315,69.66666666666667,3417.385238095238
Vegetables,Sweden,SWE,75.0,201,Europe,Sweden,wet,0.05,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SWE,1561.607142857143,437.25000000000006,343.5535714285714,780.8035714285714,279.75,20.775000000000002,55.0,2697.9357142857143
Wheat,Sweden,SWE,125.0,201,Europe,Sweden,wet,0.05,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,SWE,2602.6785714285716,728.75,572.5892857142857,1301.3392857142858,466.25,34.625,91.66666666666667,4496.559523809524
Coffee green,Thailand,THA,123.75,205,East Asia,Thailand,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,THA,154.59910714285715,721.4624999999999,566.8633928571428,1288.3258928571427,461.5875,34.27875,90.75,2029.5412499999998
Fruit primary and citrus fruits and treenuts,Thailand,THA,31.0502898085819,205,East Asia,Thailand,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,THA,38.79068348229267,181.02318958403245,142.2325061017398,323.25569568577225,115.8175809860105,8.600930276977188,22.770212526293392,509.235102957346
Maize,Thailand,THA,37.3473131353116,205,East Asia,Thailand,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,THA,46.6574647669,217.73483557886664,171.07737081196663,388.81220639083324,139.30547799471228,10.345205738481315,27.388029632561842,612.5083845234886
Oil palm,Thailand,THA,54.7093789947671,205,East Asia,Thailand,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,THA,68.34764561560547,318.9556795394922,250.60803392388672,569.5637134633789,204.0659836504813,15.154497981550488,40.12021126282921,897.2520519738453
Other oil crops,Thailand,THA,65.0,205,East Asia,Thailand,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,THA,81.20357142857144,378.95,297.7464285714285,676.6964285714284,242.45,18.005000000000003,47.666666666666664,1066.0216666666665
Residual,Thailand,THA,37.0,205,East Asia,Thailand,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,THA,46.22357142857143,215.71,169.48642857142855,385.19642857142856,138.01,10.249,27.133333333333336,606.8123333333333
Rice,Thailand,THA,92.4741791384711,205,East Asia,Thailand,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,THA,115.52667093798996,539.1244643772865,423.59779343929654,962.722257816583,344.9286881864972,25.6153476213565,67.8143980348788,1516.6073625973054
Roots/tubers,Thailand,THA,110.853602650574,205,East Asia,Thailand,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,THA,138.4878221684671,646.2765034528466,507.7886812843793,1154.065184737226,413.48393788664106,30.706447934209002,81.29264194375428,1818.0360346702976
Soybeans,Thailand,THA,0.0,205,East Asia,Thailand,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sugar cane,Thailand,THA,62.4777812678998,205,East Asia,Thailand,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,THA,78.05259959825483,364.2454647918558,286.192865193601,650.4383299854568,233.04212412926626,17.306345411208245,45.81703959645986,1024.6564387206458
Vegetables,Thailand,THA,158.13,205,East Asia,Thailand,wet,0.003,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,THA,197.54954999999998,921.8979000000002,724.3483499999999,1646.2462500000001,589.8249,43.80201,115.962,2593.38471
Cottonseed,Turkey,TUR,150.0,212,Middle East,Turkey,wet,0.05,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TUR,3123.214285714286,874.5000000000001,687.1071428571428,1561.607142857143,559.5,41.550000000000004,110.0,5395.871428571429
Fruit primary and citrus fruits and treenuts,Turkey,TUR,120.0,212,Middle East,Turkey,wet,0.05,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TUR,2498.5714285714284,699.6,549.6857142857142,1249.2857142857142,447.6,33.24,88.0,4316.697142857142
Grassland,Turkey,TUR,50.0,212,Middle East,Turkey,wet,0.05,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TUR,1041.0714285714284,291.5,229.03571428571425,520.5357142857142,186.5,13.850000000000001,36.666666666666664,1798.6238095238093
Maize,Turkey,TUR,170.0,212,Middle East,Turkey,wet,0.05,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TUR,3539.6428571428573,991.0999999999999,778.7214285714285,1769.8214285714284,634.1,47.09,124.66666666666667,6115.320952380954
Maize green,Turkey,TUR,170.0,212,Middle East,Turkey,wet,0.05,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TUR,3539.6428571428573,991.0999999999999,778.7214285714285,1769.8214285714284,634.1,47.09,124.66666666666667,6115.320952380954
Other cereals,Turkey,TUR,60.0,212,Middle East,Turkey,wet,0.05,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TUR,1249.2857142857142,349.8,274.8428571428571,624.6428571428571,223.8,16.62,44.0,2158.348571428571
Other oil crops,Turkey,TUR,50.0,212,Middle East,Turkey,wet,0.05,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TUR,1041.0714285714284,291.5,229.03571428571425,520.5357142857142,186.5,13.850000000000001,36.666666666666664,1798.6238095238093
Pulses,Turkey,TUR,50.0,212,Middle East,Turkey,wet,0.05,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TUR,1041.0714285714284,291.5,229.03571428571425,520.5357142857142,186.5,13.850000000000001,36.666666666666664,1798.6238095238093
Rapeseed,Turkey,TUR,50.0,212,Middle East,Turkey,wet,0.05,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TUR,1041.0714285714284,291.5,229.03571428571425,520.5357142857142,186.5,13.850000000000001,36.666666666666664,1798.6238095238093
Rice,Turkey,TUR,120.0,212,Middle East,Turkey,wet,0.05,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TUR,2498.5714285714284,699.6,549.6857142857142,1249.2857142857142,447.6,33.24,88.0,4316.697142857142
