country,iso3_code,region_ifa,year,crop,crop_area_k_ha,n_k_t,aver_n_rate_kg_ha,fertilizer_emission_id,ghg_type_id,reliability_score,academic_citation,created_at
Czech Republic,CZE,Western and Central Europe,2018,Residual,444.4,19.358,43.5598559855986,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Czech Republic,CZE,Western and Central Europe,2018,Roots/tubers,23.4,3.042,130.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Czech Republic,CZE,Western and Central Europe,2018,Sugar beet,66.1,9.915,150.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Czech Republic,CZE,Western and Central Europe,2018,Vegetables,14.248,2.42216,170.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Czech Republic,CZE,Western and Central Europe,2018,Wheat,832.0,137.28,165.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Denmark,DNK,Western and Central Europe,2018,Fruit primary and citrus fruits and treenuts,5.0,0.5,100.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Denmark,DNK,Western and Central Europe,2018,Grassland,225.0,5.85,26.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Denmark,DNK,Western and Central Europe,2018,Maize,8.0,0.32,40.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Denmark,DNK,Western and Central Europe,2018,Maize green,183.0,7.32,40.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Denmark,DNK,Western and Central Europe,2018,Other cereals,991.0,77.33,78.0322906155399,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Denmark,DNK,Western and Central Europe,2018,Pulses,32.0,0.0,0.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Denmark,DNK,Western and Central Europe,2018,Rapeseed,143.0,17.875,125.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Denmark,DNK,Western and Central Europe,2018,Residual,446.0,45.37,101.726457399103,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Denmark,DNK,Western and Central Europe,2018,Roots/tubers,52.0,7.124,137.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Denmark,DNK,Western and Central Europe,2018,Sugar beet,34.0,3.57,105.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Denmark,DNK,Western and Central Europe,2018,Vegetables,19.0,3.268,172.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Denmark,DNK,Western and Central Europe,2018,Wheat,426.0,56.232,132.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Egypt,EGY,Africa,2019,Cottonseed,100.0,21.97481130501,219.7481130501,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Egypt,EGY,Africa,2019,Fruit primary and citrus fruits and treenuts,682.03,123.314094553875,180.80450208037,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Egypt,EGY,Africa,2019,Maize,994.818,275.226632752312,276.66028635621,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Egypt,EGY,Africa,2019,Other cereals,230.552,16.9369375860541,73.4625489523149,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Egypt,EGY,Africa,2019,Other oil crops,197.942,34.1264438975825,172.406280110247,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Egypt,EGY,Africa,2019,Residual,610.187,163.797691175886,268.438513399804,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Egypt,EGY,Africa,2019,Rice,799.032,186.704917789433,233.663880532235,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Egypt,EGY,Africa,2019,Roots/tubers,195.592,38.0200530731862,194.384499740205,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Egypt,EGY,Africa,2019,Soybeans,14.0,0.708592401880916,50.613742991494,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Egypt,EGY,Africa,2019,Vegetables,636.001,130.01102304653,204.419526143088,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Egypt,EGY,Africa,2019,Wheat,1410.912,254.47880241825,180.364758693845,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Estonia,EST,Eastern Europe and Central Asia,2018,Fruit primary and citrus fruits and treenuts,7.0,0.18,25.7142857142857,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Estonia,EST,Eastern Europe and Central Asia,2018,Grassland,314.0,1.75,5.57324840764331,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Estonia,EST,Eastern Europe and Central Asia,2018,Maize green,11.0,0.935,85.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Estonia,EST,Eastern Europe and Central Asia,2018,Other cereals,195.0,17.265,88.5384615384615,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Estonia,EST,Eastern Europe and Central Asia,2018,Pulses,47.0,1.41,30.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Estonia,EST,Eastern Europe and Central Asia,2018,Rapeseed,73.0,8.03,110.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Estonia,EST,Eastern Europe and Central Asia,2018,Residual,159.0,5.51,34.6540880503145,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Estonia,EST,Eastern Europe and Central Asia,2018,Roots/tubers,5.0,0.375,75.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Estonia,EST,Eastern Europe and Central Asia,2018,Vegetables,4.0,0.32,80.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Estonia,EST,Eastern Europe and Central Asia,2018,Wheat,155.0,19.375,125.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Finland,FIN,Western and Central Europe,2018,Fruit primary and citrus fruits and treenuts,4.0,0.16,40.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Finland,FIN,Western and Central Europe,2018,Grassland,763.0,61.803,81.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Finland,FIN,Western and Central Europe,2018,Maize green,1.0,0.05,50.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Finland,FIN,Western and Central Europe,2018,Other cereals,865.0,47.727,55.1757225433526,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Finland,FIN,Western and Central Europe,2018,Other oil crops,4.0,0.16,40.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Finland,FIN,Western and Central Europe,2018,Pulses,31.0,1.085,35.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Finland,FIN,Western and Central Europe,2018,Rapeseed,56.0,4.592,82.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Finland,FIN,Western and Central Europe,2018,Residual,125.0,6.75,54.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Finland,FIN,Western and Central Europe,2018,Roots/tubers,21.0,1.365,65.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Finland,FIN,Western and Central Europe,2018,Sugar beet,10.0,0.85,85.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Finland,FIN,Western and Central Europe,2018,Vegetables,15.0,1.2,80.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Finland,FIN,Western and Central Europe,2018,Wheat,178.0,14.062,79.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
France,FRA,Western and Central Europe,2018,Fruit primary and citrus fruits and treenuts,930.0,32.7,35.1612903225806,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
France,FRA,Western and Central Europe,2018,Grassland,12260.0,402.21,32.8066884176183,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
France,FRA,Western and Central Europe,2018,Maize,1490.0,216.05,145.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
France,FRA,Western and Central Europe,2018,Maize green,1420.0,49.7,35.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
France,FRA,Western and Central Europe,2018,Other cereals,2333.0,283.41,121.47878268324,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
France,FRA,Western and Central Europe,2018,Other oil crops,741.0,26.676,36.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
France,FRA,Western and Central Europe,2018,Pulses,227.0,0.0,0.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
France,FRA,Western and Central Europe,2018,Rapeseed,1617.0,258.72,160.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
France,FRA,Western and Central Europe,2018,Residual,721.0,16.4,22.746185852982,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
France,FRA,Western and Central Europe,2018,Roots/tubers,191.0,22.92,120.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
France,FRA,Western and Central Europe,2018,Sugar beet,486.0,48.6,100.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
France,FRA,Western and Central Europe,2018,Vegetables,240.0,21.6,90.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
France,FRA,Western and Central Europe,2018,Wheat,5236.0,863.94,165.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Germany,DEU,Western and Central Europe,2018,Fruit primary and citrus fruits and treenuts,206.0,8.24,40.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Germany,DEU,Western and Central Europe,2018,Grassland,4650.0,229.1,49.2688172043011,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Germany,DEU,Western and Central Europe,2018,Maize,432.0,51.84,120.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Germany,DEU,Western and Central Europe,2018,Maize green,2144.0,110.032,51.3208955223881,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Germany,DEU,Western and Central Europe,2018,Other cereals,2643.0,308.375,116.676125614832,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Germany,DEU,Western and Central Europe,2018,Other oil crops,45.0,1.8,40.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Germany,DEU,Western and Central Europe,2018,Pulses,115.0,0.805,7.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Germany,DEU,Western and Central Europe,2018,Rapeseed,1224.0,171.36,140.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Germany,DEU,Western and Central Europe,2018,Residual,813.0,52.12,64.1082410824108,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Germany,DEU,Western and Central Europe,2018,Roots/tubers,252.0,34.02,135.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Germany,DEU,Western and Central Europe,2018,Sugar beet,410.0,51.25,125.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Germany,DEU,Western and Central Europe,2018,Vegetables,140.0,23.1,165.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Germany,DEU,Western and Central Europe,2018,Wheat,3202.0,480.3,150.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Greece,GRC,Western and Central Europe,2018,Fruit primary and citrus fruits and treenuts,1116.0,48.238,43.2240143369176,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Greece,GRC,Western and Central Europe,2018,Grassland,3560.0,0.0,0.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Greece,GRC,Western and Central Europe,2018,Maize,100.0,25.0,250.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Greece,GRC,Western and Central Europe,2018,Maize green,20.0,3.6,180.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Greece,GRC,Western and Central Europe,2018,Other cereals,280.0,14.0,50.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Greece,GRC,Western and Central Europe,2018,Other oil crops,80.0,3.6,45.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Greece,GRC,Western and Central Europe,2018,Pulses,17.0,0.255,15.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Greece,GRC,Western and Central Europe,2018,Rapeseed,10.0,0.5,50.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Greece,GRC,Western and Central Europe,2018,Residual,790.0,42.855,54.246835443038,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Greece,GRC,Western and Central Europe,2018,Roots/tubers,20.0,3.3,165.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Greece,GRC,Western and Central Europe,2018,Sugar beet,5.0,0.475,95.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Greece,GRC,Western and Central Europe,2018,Vegetables,64.0,14.08,220.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Greece,GRC,Western and Central Europe,2018,Wheat,430.0,22.36,52.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Hungary,HUN,Western and Central Europe,2018,Fruit primary and citrus fruits and treenuts,164.0,13.28,80.9756097560976,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Hungary,HUN,Western and Central Europe,2018,Grassland,790.0,1.76,2.22784810126582,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Hungary,HUN,Western and Central Europe,2018,Maize,990.0,118.8,120.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Hungary,HUN,Western and Central Europe,2018,Maize green,62.0,7.42,119.677419354839,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Hungary,HUN,Western and Central Europe,2018,Other cereals,455.0,27.145,59.6593406593407,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Hungary,HUN,Western and Central Europe,2018,Other oil crops,730.0,54.75,75.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Hungary,HUN,Western and Central Europe,2018,Pulses,20.0,1.0,50.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Hungary,HUN,Western and Central Europe,2018,Rapeseed,293.0,38.09,130.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Hungary,HUN,Western and Central Europe,2018,Residual,217.5,7.059,32.4551724137931,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
Hungary,HUN,Western and Central Europe,2018,Roots/tubers,13.0,0.715,55.0,NaN,NaN,NaN,"Ludemann, C.I., Gruere, A., Heffer, P. et al. Global data on fertilizer use by crop and by country. Sci Data 9, 501 (2022). https://doi.org/10.1038/s41597-022-01592-z",NaN
